repo_url,n_stars,n_issues,n_pulls,n_commits,n_forks,checkstyle_url,workflows
https://github.com/RakhmaIs/java-explore-with-me,14,0,0,18,0,https://github.com/RakhmaIs/java-explore-with-me/blob/main/checkstyle.xml,"{'total_count': 1, 'workflows': [{'id': 66855582, 'node_id': 'W_kwDOKJoY0M4D_CKe', 'name': 'Explore With Me API Tests', 'path': '.github/workflows/api-tests.yml', 'state': 'active', 'created_at': '2023-08-21T15:12:05.000+02:00', 'updated_at': '2023-08-21T15:12:05.000+02:00', 'url': 'https://api.github.com/repos/RakhmaIs/java-explore-with-me/actions/workflows/66855582', 'html_url': 'https://github.com/RakhmaIs/java-explore-with-me/blob/main/.github/workflows/api-tests.yml', 'badge_url': 'https://github.com/RakhmaIs/java-explore-with-me/workflows/Explore%20With%20Me%20API%20Tests/badge.svg'}]}"
https://github.com/qiwi/thrift-pool,14,0,0,2,3,https://github.com/qiwi/thrift-pool/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/ita-social-projects/dokazovi-be,13,42,3,681,11,https://github.com/ita-social-projects/dokazovi-be/blob/develop/checkstyle.xml,"{'total_count': 3, 'workflows': [{'id': 3695128, 'node_id': 'MDg6V29ya2Zsb3czNjk1MTI4', 'name': 'Build & Test', 'path': '.github/workflows/Build_and_Test.yml', 'state': 'active', 'created_at': '2020-11-18T17:39:35.000+01:00', 'updated_at': '2021-06-17T16:55:28.000+02:00', 'url': 'https://api.github.com/repos/ita-social-projects/dokazovi-be/actions/workflows/3695128', 'html_url': 'https://github.com/ita-social-projects/dokazovi-be/blob/develop/.github/workflows/Build_and_Test.yml', 'badge_url': 'https://github.com/ita-social-projects/dokazovi-be/workflows/Build%20&%20Test/badge.svg'}, {'id': 4064686, 'node_id': 'MDg6V29ya2Zsb3c0MDY0Njg2', 'name': 'Bump version, build and push to heroku', 'path': '.github/workflows/rc.yml', 'state': 'active', 'created_at': '2020-12-06T11:52:34.000+01:00', 'updated_at': '2020-12-06T11:52:34.000+01:00', 'url': 'https://api.github.com/repos/ita-social-projects/dokazovi-be/actions/workflows/4064686', 'html_url': 'https://github.com/ita-social-projects/dokazovi-be/blob/develop/.github/workflows/rc.yml', 'badge_url': 'https://github.com/ita-social-projects/dokazovi-be/workflows/Bump%20version,%20build%20and%20push%20to%20heroku/badge.svg'}, {'id': 4064687, 'node_id': 'MDg6V29ya2Zsb3c0MDY0Njg3', 'name': 'Bump version and release', 'path': '.github/workflows/release.yml', 'state': 'active', 'created_at': '2020-12-06T11:52:34.000+01:00', 'updated_at': '2020-12-06T11:52:34.000+01:00', 'url': 'https://api.github.com/repos/ita-social-projects/dokazovi-be/actions/workflows/4064687', 'html_url': 'https://github.com/ita-social-projects/dokazovi-be/blob/develop/.github/workflows/release.yml', 'badge_url': 'https://github.com/ita-social-projects/dokazovi-be/workflows/Bump%20version%20and%20release/badge.svg'}]}"
https://github.com/ECharts-Java/Snapshot-PhantomJS,13,3,1,25,0,https://github.com/ECharts-Java/Snapshot-PhantomJS/blob/main/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/amihaiemil/zold-java-client,13,11,2,80,5,https://github.com/amihaiemil/zold-java-client/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/always0ne/springboot-multimodule-msa,13,0,0,15,3,https://github.com/always0ne/springboot-multimodule-msa/blob/develop/checkstyle.xml,"{'total_count': 2, 'workflows': [{'id': 4594254, 'node_id': 'MDg6V29ya2Zsb3c0NTk0MjU0', 'name': 'Deploy on Running Server', 'path': '.github/workflows/DeployOnRunningServer.yml', 'state': 'active', 'created_at': '2020-12-30T09:59:25.000+01:00', 'updated_at': '2020-12-30T09:59:25.000+01:00', 'url': 'https://api.github.com/repos/always0ne/springboot-multimodule-msa/actions/workflows/4594254', 'html_url': 'https://github.com/always0ne/springboot-multimodule-msa/blob/develop/.github/workflows/DeployOnRunningServer.yml', 'badge_url': 'https://github.com/always0ne/springboot-multimodule-msa/workflows/Deploy%20on%20Running%20Server/badge.svg'}, {'id': 4594255, 'node_id': 'MDg6V29ya2Zsb3c0NTk0MjU1', 'name': 'Deploy on Test Server', 'path': '.github/workflows/DeployOnTestServer.yml', 'state': 'active', 'created_at': '2020-12-30T09:59:25.000+01:00', 'updated_at': '2020-12-30T09:59:25.000+01:00', 'url': 'https://api.github.com/repos/always0ne/springboot-multimodule-msa/actions/workflows/4594255', 'html_url': 'https://github.com/always0ne/springboot-multimodule-msa/blob/develop/.github/workflows/DeployOnTestServer.yml', 'badge_url': 'https://github.com/always0ne/springboot-multimodule-msa/workflows/Deploy%20on%20Test%20Server/badge.svg'}]}"
https://github.com/ASSERT-KTH/deptrim,13,11,10,157,2,https://github.com/ASSERT-KTH/deptrim/blob/main/checkstyle.xml,"{'total_count': 2, 'workflows': [{'id': 35451576, 'node_id': 'W_kwDOICMDgM4CHPK4', 'name': 'Build', 'path': '.github/workflows/build.yml', 'state': 'active', 'created_at': '2022-09-21T14:43:51.000+02:00', 'updated_at': '2022-09-21T14:43:51.000+02:00', 'url': 'https://api.github.com/repos/ASSERT-KTH/deptrim/actions/workflows/35451576', 'html_url': 'https://github.com/ASSERT-KTH/deptrim/blob/main/.github/workflows/build.yml', 'badge_url': 'https://github.com/ASSERT-KTH/deptrim/workflows/Build/badge.svg'}, {'id': 44456115, 'node_id': 'W_kwDOICMDgM4Cpliz', 'name': 'Release', 'path': '.github/workflows/release.yml', 'state': 'active', 'created_at': '2023-01-03T07:58:14.000+01:00', 'updated_at': '2023-01-17T14:15:11.000+01:00', 'url': 'https://api.github.com/repos/ASSERT-KTH/deptrim/actions/workflows/44456115', 'html_url': 'https://github.com/ASSERT-KTH/deptrim/blob/main/.github/workflows/release.yml', 'badge_url': 'https://github.com/ASSERT-KTH/deptrim/workflows/Release/badge.svg'}]}"
https://github.com/wumpz/swingx,13,0,0,3878,4,https://github.com/wumpz/swingx/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/alexvasilkov/Events,13,1,0,81,4,https://github.com/alexvasilkov/Events/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/oblac/jodd-json,13,2,0,12,2,https://github.com/oblac/jodd-json/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/ifinal-io/final-frameworks,13,1,1,1080,2,https://github.com/ifinal-io/final-frameworks/blob/main/checkstyle.xml,"{'total_count': 3, 'workflows': [{'id': 65586660, 'node_id': 'W_kwDOCW3Ofs4D6MXk', 'name': 'Release', 'path': '.github/workflows/Release.yml', 'state': 'active', 'created_at': '2023-08-08T13:34:24.000+02:00', 'updated_at': '2023-08-08T13:34:24.000+02:00', 'url': 'https://api.github.com/repos/ifinal-io/final-frameworks/actions/workflows/65586660', 'html_url': 'https://github.com/ifinal-io/final-frameworks/blob/main/.github/workflows/Release.yml', 'badge_url': 'https://github.com/ifinal-io/final-frameworks/workflows/Release/badge.svg'}, {'id': 3851761, 'node_id': 'MDg6V29ya2Zsb3czODUxNzYx', 'name': 'ci', 'path': '.github/workflows/ci.yml', 'state': 'active', 'created_at': '2020-11-26T12:41:21.000+01:00', 'updated_at': '2022-11-05T08:59:07.000+01:00', 'url': 'https://api.github.com/repos/ifinal-io/final-frameworks/actions/workflows/3851761', 'html_url': 'https://github.com/ifinal-io/final-frameworks/blob/main/.github/workflows/ci.yml', 'badge_url': 'https://github.com/ifinal-io/final-frameworks/workflows/ci/badge.svg'}, {'id': 16511155, 'node_id': 'W_kwDOCW3Ofs4A-_Cz', 'name': 'pages-build-deployment', 'path': 'dynamic/pages/pages-build-deployment', 'state': 'active', 'created_at': '2021-12-18T18:00:16.000+01:00', 'updated_at': '2021-12-18T18:00:16.000+01:00', 'url': 'https://api.github.com/repos/ifinal-io/final-frameworks/actions/workflows/16511155', 'html_url': 'https://github.com/ifinal-io/final-frameworks/actions/workflows/pages/pages-build-deployment', 'badge_url': 'https://github.com/ifinal-io/final-frameworks/actions/workflows/pages/pages-build-deployment/badge.svg'}]}"
https://github.com/tballison/commoncrawl-fetcher-lite,13,0,0,149,2,https://github.com/tballison/commoncrawl-fetcher-lite/blob/main/checkstyle.xml,"{'total_count': 3, 'workflows': [{'id': 52110990, 'node_id': 'W_kwDOJK4mRs4DGyaO', 'name': 'main jdk17 build', 'path': '.github/workflows/main-jdk17-build.yml', 'state': 'active', 'created_at': '2023-03-23T15:46:44.000+01:00', 'updated_at': '2024-10-18T15:57:31.000+02:00', 'url': 'https://api.github.com/repos/tballison/commoncrawl-fetcher-lite/actions/workflows/52110990', 'html_url': 'https://github.com/tballison/commoncrawl-fetcher-lite/blob/main/.github/workflows/main-jdk17-build.yml', 'badge_url': 'https://github.com/tballison/commoncrawl-fetcher-lite/workflows/main%20jdk17%20build/badge.svg'}, {'id': 52110991, 'node_id': 'W_kwDOJK4mRs4DGyaP', 'name': 'Build All Installers', 'path': '.github/workflows/maven-build-all-installer.yml', 'state': 'active', 'created_at': '2023-03-23T15:46:44.000+01:00', 'updated_at': '2023-03-23T15:46:44.000+01:00', 'url': 'https://api.github.com/repos/tballison/commoncrawl-fetcher-lite/actions/workflows/52110991', 'html_url': 'https://github.com/tballison/commoncrawl-fetcher-lite/blob/main/.github/workflows/maven-build-all-installer.yml', 'badge_url': 'https://github.com/tballison/commoncrawl-fetcher-lite/workflows/Build%20All%20Installers/badge.svg'}, {'id': 123340488, 'node_id': 'W_kwDOJK4mRs4HWgbI', 'name': 'Dependabot Updates', 'path': 'dynamic/dependabot/dependabot-updates', 'state': 'active', 'created_at': '2024-10-18T15:45:25.000+02:00', 'updated_at': '2024-10-18T15:45:25.000+02:00', 'url': 'https://api.github.com/repos/tballison/commoncrawl-fetcher-lite/actions/workflows/123340488', 'html_url': 'https://github.com/tballison/commoncrawl-fetcher-lite/actions/workflows/dependabot/dependabot-updates', 'badge_url': 'https://github.com/tballison/commoncrawl-fetcher-lite/actions/workflows/dependabot/dependabot-updates/badge.svg'}]}"
https://github.com/eneim/Decky,13,1,0,9,2,https://github.com/eneim/Decky/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/MoeraOrg/moera-commons,13,0,0,100,0,https://github.com/MoeraOrg/moera-commons/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/imDMK/DoubleJump,13,7,0,251,3,https://github.com/imDMK/DoubleJump/blob/main/checkstyle.xml,"{'total_count': 1, 'workflows': [{'id': 69803856, 'node_id': 'W_kwDOJc4gSs4EKR9Q', 'name': 'Java CI with Gradle', 'path': '.github/workflows/gradle.yml', 'state': 'active', 'created_at': '2023-09-18T21:29:15.000+02:00', 'updated_at': '2023-09-18T21:34:59.000+02:00', 'url': 'https://api.github.com/repos/imDMK/DoubleJump/actions/workflows/69803856', 'html_url': 'https://github.com/imDMK/DoubleJump/blob/main/.github/workflows/gradle.yml', 'badge_url': 'https://github.com/imDMK/DoubleJump/workflows/Java%20CI%20with%20Gradle/badge.svg'}]}"
https://github.com/yahoo/smtp-client-nio,13,4,0,104,18,https://github.com/yahoo/smtp-client-nio/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/youngmonkeys/game-box,13,1,0,128,5,https://github.com/youngmonkeys/game-box/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/ydb-platform/yoj-project,13,25,8,232,12,https://github.com/ydb-platform/yoj-project/blob/main/checkstyle.xml,"{'total_count': 2, 'workflows': [{'id': 80048011, 'node_id': 'W_kwDOK2Fsqs4ExW-L', 'name': 'Build YOJ (unit tests only)', 'path': '.github/workflows/build.yaml', 'state': 'active', 'created_at': '2023-12-20T23:12:54.000+01:00', 'updated_at': '2023-12-20T23:12:54.000+01:00', 'url': 'https://api.github.com/repos/ydb-platform/yoj-project/actions/workflows/80048011', 'html_url': 'https://github.com/ydb-platform/yoj-project/blob/main/.github/workflows/build.yaml', 'badge_url': 'https://github.com/ydb-platform/yoj-project/workflows/Build%20YOJ%20(unit%20tests%20only)/badge.svg'}, {'id': 80235898, 'node_id': 'W_kwDOK2Fsqs4EyE16', 'name': 'Publish YOJ', 'path': '.github/workflows/publish.yaml', 'state': 'active', 'created_at': '2023-12-22T18:34:02.000+01:00', 'updated_at': '2023-12-22T18:34:02.000+01:00', 'url': 'https://api.github.com/repos/ydb-platform/yoj-project/actions/workflows/80235898', 'html_url': 'https://github.com/ydb-platform/yoj-project/blob/main/.github/workflows/publish.yaml', 'badge_url': 'https://github.com/ydb-platform/yoj-project/workflows/Publish%20YOJ/badge.svg'}]}"
https://github.com/swimos/swim-runtime-java,13,0,0,356,5,https://github.com/swimos/swim-runtime-java/blob/main/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/yandex-praktikum/java-filmorate,13,3,3,3,176,https://github.com/yandex-praktikum/java-filmorate/blob/main/checkstyle.xml,"{'total_count': 1, 'workflows': [{'id': 23961195, 'node_id': 'W_kwDOHH3xr84BbZ5r', 'name': 'Films API Tests', 'path': '.github/workflows/api-tests.yml', 'state': 'active', 'created_at': '2022-04-11T16:55:38.000+02:00', 'updated_at': '2022-04-11T16:55:38.000+02:00', 'url': 'https://api.github.com/repos/yandex-praktikum/java-filmorate/actions/workflows/23961195', 'html_url': 'https://github.com/yandex-praktikum/java-filmorate/blob/main/.github/workflows/api-tests.yml', 'badge_url': 'https://github.com/yandex-praktikum/java-filmorate/workflows/Films%20API%20Tests/badge.svg'}]}"
https://github.com/awslabs/amazon-qldb-driver-java,13,17,15,187,13,https://github.com/awslabs/amazon-qldb-driver-java/blob/master/checkstyle.xml,"{'total_count': 2, 'workflows': [{'id': 8779814, 'node_id': 'MDg6V29ya2Zsb3c4Nzc5ODE0', 'name': 'CodeQL', 'path': '.github/workflows/codeql-analysis.yml', 'state': 'disabled_inactivity', 'created_at': '2021-05-05T02:34:41.000+02:00', 'updated_at': '2024-01-19T03:35:14.000+01:00', 'url': 'https://api.github.com/repos/awslabs/amazon-qldb-driver-java/actions/workflows/8779814', 'html_url': 'https://github.com/awslabs/amazon-qldb-driver-java/blob/master/.github/workflows/codeql-analysis.yml', 'badge_url': 'https://github.com/awslabs/amazon-qldb-driver-java/workflows/CodeQL/badge.svg'}, {'id': 1391221, 'node_id': 'MDg6V29ya2Zsb3cxMzkxMjIx', 'name': 'Java CI with Maven', 'path': '.github/workflows/maven.yml', 'state': 'active', 'created_at': '2020-05-26T21:22:49.000+02:00', 'updated_at': '2021-04-27T23:08:04.000+02:00', 'url': 'https://api.github.com/repos/awslabs/amazon-qldb-driver-java/actions/workflows/1391221', 'html_url': 'https://github.com/awslabs/amazon-qldb-driver-java/blob/master/.github/workflows/maven.yml', 'badge_url': 'https://github.com/awslabs/amazon-qldb-driver-java/workflows/Java%20CI%20with%20Maven/badge.svg'}]}"
https://github.com/FabricCompatibilityLayers/Apron,13,7,0,309,4,https://github.com/FabricCompatibilityLayers/Apron/blob/b1.7.3/checkstyle.xml,"{'total_count': 1, 'workflows': [{'id': 27452400, 'node_id': 'W_kwDOHccjK84BouPw', 'name': 'build', 'path': '.github/workflows/build.yml', 'state': 'active', 'created_at': '2022-06-03T19:07:47.000+02:00', 'updated_at': '2022-06-17T19:51:05.000+02:00', 'url': 'https://api.github.com/repos/FabricCompatibilityLayers/Apron/actions/workflows/27452400', 'html_url': 'https://github.com/FabricCompatibilityLayers/Apron/blob/b1.7.3/.github/workflows/build.yml', 'badge_url': 'https://github.com/FabricCompatibilityLayers/Apron/workflows/build/badge.svg'}]}"
https://github.com/friedhof/komunumo-testing,13,0,0,97,3,https://github.com/friedhof/komunumo-testing/blob/main/checkstyle.xml,"{'total_count': 1, 'workflows': [{'id': 105069064, 'node_id': 'W_kwDOFe36tc4GQzoI', 'name': 'pages-build-deployment', 'path': 'dynamic/pages/pages-build-deployment', 'state': 'active', 'created_at': '2024-06-30T10:58:12.000+02:00', 'updated_at': '2024-06-30T10:58:12.000+02:00', 'url': 'https://api.github.com/repos/friedhof/komunumo-testing/actions/workflows/105069064', 'html_url': 'https://github.com/friedhof/komunumo-testing/actions/workflows/pages/pages-build-deployment', 'badge_url': 'https://github.com/friedhof/komunumo-testing/actions/workflows/pages/pages-build-deployment/badge.svg'}]}"
https://github.com/kaaproject/avro-ui,12,0,0,122,9,https://github.com/kaaproject/avro-ui/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/mindee/mindee-api-java,12,1,0,290,1,https://github.com/mindee/mindee-api-java/blob/main/checkstyle.xml,"{'total_count': 13, 'workflows': [{'id': 55032860, 'node_id': 'W_kwDOG16jI84DR7wc', 'name': 'pages-build-deployment', 'path': 'dynamic/pages/pages-build-deployment', 'state': 'active', 'created_at': '2023-04-21T17:04:24.000+02:00', 'updated_at': '2023-04-21T17:04:24.000+02:00', 'url': 'https://api.github.com/repos/mindee/mindee-api-java/actions/workflows/55032860', 'html_url': 'https://github.com/mindee/mindee-api-java/actions/workflows/pages/pages-build-deployment', 'badge_url': 'https://github.com/mindee/mindee-api-java/actions/workflows/pages/pages-build-deployment/badge.svg'}, {'id': 135358936, 'node_id': 'W_kwDOG16jI84IEWnY', 'name': 'Pull Request', 'path': '.github/workflows/pull-request.yml', 'state': 'active', 'created_at': '2024-12-27T18:24:52.000+01:00', 'updated_at': '2024-12-27T19:08:45.000+01:00', 'url': 'https://api.github.com/repos/mindee/mindee-api-java/actions/workflows/135358936', 'html_url': 'https://github.com/mindee/mindee-api-java/blob/main/.github/workflows/pull-request.yml', 'badge_url': 'https://github.com/mindee/mindee-api-java/workflows/Pull%20Request/badge.svg'}, {'id': 135363235, 'node_id': 'W_kwDOG16jI84IEXqj', 'name': 'Tests', 'path': '.github/workflows/_build.yml', 'state': 'active', 'created_at': '2024-12-27T19:08:44.000+01:00', 'updated_at': '2024-12-27T19:08:44.000+01:00', 'url': 'https://api.github.com/repos/mindee/mindee-api-java/actions/workflows/135363235', 'html_url': 'https://github.com/mindee/mindee-api-java/blob/main/.github/workflows/_build.yml', 'badge_url': 'https://github.com/mindee/mindee-api-java/workflows/Tests/badge.svg'}, {'id': 135363237, 'node_id': 'W_kwDOG16jI84IEXql', 'name': 'CodeQL', 'path': '.github/workflows/_codeql.yml', 'state': 'active', 'created_at': '2024-12-27T19:08:44.000+01:00', 'updated_at': '2024-12-27T19:08:44.000+01:00', 'url': 'https://api.github.com/repos/mindee/mindee-api-java/actions/workflows/135363237', 'html_url': 'https://github.com/mindee/mindee-api-java/blob/main/.github/workflows/_codeql.yml', 'badge_url': 'https://github.com/mindee/mindee-api-java/workflows/CodeQL/badge.svg'}, {'id': 135363243, 'node_id': 'W_kwDOG16jI84IEXqr', 'name': 'Test Code Samples', 'path': '.github/workflows/_test-code-samples.yml', 'state': 'active', 'created_at': '2024-12-27T19:08:44.000+01:00', 'updated_at': '2024-12-27T19:08:44.000+01:00', 'url': 'https://api.github.com/repos/mindee/mindee-api-java/actions/workflows/135363243', 'html_url': 'https://github.com/mindee/mindee-api-java/blob/main/.github/workflows/_test-code-samples.yml', 'badge_url': 'https://github.com/mindee/mindee-api-java/workflows/Test%20Code%20Samples/badge.svg'}, {'id': 135363244, 'node_id': 'W_kwDOG16jI84IEXqs', 'name': 'Crontab', 'path': '.github/workflows/cron.yml', 'state': 'active', 'created_at': '2024-12-27T19:08:45.000+01:00', 'updated_at': '2024-12-27T19:08:45.000+01:00', 'url': 'https://api.github.com/repos/mindee/mindee-api-java/actions/workflows/135363244', 'html_url': 'https://github.com/mindee/mindee-api-java/blob/main/.github/workflows/cron.yml', 'badge_url': 'https://github.com/mindee/mindee-api-java/workflows/Crontab/badge.svg'}, {'id': 135363245, 'node_id': 'W_kwDOG16jI84IEXqt', 'name': 'Publish Release', 'path': '.github/workflows/publish-release.yml', 'state': 'active', 'created_at': '2024-12-27T19:08:45.000+01:00', 'updated_at': '2024-12-27T19:08:45.000+01:00', 'url': 'https://api.github.com/repos/mindee/mindee-api-java/actions/workflows/135363245', 'html_url': 'https://github.com/mindee/mindee-api-java/blob/main/.github/workflows/publish-release.yml', 'badge_url': 'https://github.com/mindee/mindee-api-java/workflows/Publish%20Release/badge.svg'}, {'id': 135363246, 'node_id': 'W_kwDOG16jI84IEXqu', 'name': 'Push Main Branch', 'path': '.github/workflows/push-main-branch.yml', 'state': 'active', 'created_at': '2024-12-27T19:08:45.000+01:00', 'updated_at': '2024-12-27T19:08:45.000+01:00', 'url': 'https://api.github.com/repos/mindee/mindee-api-java/actions/workflows/135363246', 'html_url': 'https://github.com/mindee/mindee-api-java/blob/main/.github/workflows/push-main-branch.yml', 'badge_url': 'https://github.com/mindee/mindee-api-java/workflows/Push%20Main%20Branch/badge.svg'}, {'id': 138678070, 'node_id': 'W_kwDOG16jI84IRA82', 'name': 'Publish to Maven Central', 'path': '.github/workflows/_publish-code.yml', 'state': 'active', 'created_at': '2025-01-17T13:25:33.000+01:00', 'updated_at': '2025-01-17T13:25:33.000+01:00', 'url': 'https://api.github.com/repos/mindee/mindee-api-java/actions/workflows/138678070', 'html_url': 'https://github.com/mindee/mindee-api-java/blob/main/.github/workflows/_publish-code.yml', 'badge_url': 'https://github.com/mindee/mindee-api-java/workflows/Publish%20to%20Maven%20Central/badge.svg'}, {'id': 138678071, 'node_id': 'W_kwDOG16jI84IRA83', 'name': 'Publish Documentation', 'path': '.github/workflows/_publish-docs.yml', 'state': 'active', 'created_at': '2025-01-17T13:25:33.000+01:00', 'updated_at': '2025-01-17T13:25:33.000+01:00', 'url': 'https://api.github.com/repos/mindee/mindee-api-java/actions/workflows/138678071', 'html_url': 'https://github.com/mindee/mindee-api-java/blob/main/.github/workflows/_publish-docs.yml', 'badge_url': 'https://github.com/mindee/mindee-api-java/workflows/Publish%20Documentation/badge.svg'}, {'id': 138678072, 'node_id': 'W_kwDOG16jI84IRA84', 'name': 'Publish Guide to readme.com', 'path': '.github/workflows/_publish-guide.yml', 'state': 'active', 'created_at': '2025-01-17T13:25:34.000+01:00', 'updated_at': '2025-01-17T13:25:34.000+01:00', 'url': 'https://api.github.com/repos/mindee/mindee-api-java/actions/workflows/138678072', 'html_url': 'https://github.com/mindee/mindee-api-java/blob/main/.github/workflows/_publish-guide.yml', 'badge_url': 'https://github.com/mindee/mindee-api-java/workflows/Publish%20Guide%20to%20readme.com/badge.svg'}, {'id': 138678073, 'node_id': 'W_kwDOG16jI84IRA85', 'name': 'Check Style', 'path': '.github/workflows/_static-analysis.yml', 'state': 'active', 'created_at': '2025-01-17T13:25:34.000+01:00', 'updated_at': '2025-01-17T13:25:34.000+01:00', 'url': 'https://api.github.com/repos/mindee/mindee-api-java/actions/workflows/138678073', 'html_url': 'https://github.com/mindee/mindee-api-java/blob/main/.github/workflows/_static-analysis.yml', 'badge_url': 'https://github.com/mindee/mindee-api-java/workflows/Check%20Style/badge.svg'}, {'id': 138678074, 'node_id': 'W_kwDOG16jI84IRA86', 'name': 'Integration Tests', 'path': '.github/workflows/_test-integrations.yml', 'state': 'active', 'created_at': '2025-01-17T13:25:34.000+01:00', 'updated_at': '2025-01-17T13:25:34.000+01:00', 'url': 'https://api.github.com/repos/mindee/mindee-api-java/actions/workflows/138678074', 'html_url': 'https://github.com/mindee/mindee-api-java/blob/main/.github/workflows/_test-integrations.yml', 'badge_url': 'https://github.com/mindee/mindee-api-java/workflows/Integration%20Tests/badge.svg'}]}"
